,0,1,2,3,4,5,6,7,8,9,10,11
3447,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-75,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:29:FB_-77,,,,,,,
3448,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F4:46_-90,BC:6A:29:BE:31:57_-92,,,,,,,
3449,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,
3450,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:76_-89,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F6:76_-90,,,,,,
3451,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:74_-80,,,,,,
3452,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,
3453,7C:66:9D:7B:29:FB_-83,,,,,,,,,,,
3454,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:FD:83_-84,7C:66:9D:7B:2B:9F_-89,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F4:74_-62,,,,,,
3455,6C:EC:EB:1F:FD:9B_-73,7C:66:9D:7B:29:FB_-70,6C:EC:EB:1F:FD:9B_-74,7C:66:9D:7B:29:FB_-70,BC:6A:29:BE:2F:23_-79,,,,,,,
3456,BC:6A:29:BE:2F:76_-98,,,,,,,,,,,
3457,6C:EC:EB:1F:F6:65_-67,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:65_-79,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:F6:24_-73,BC:6A:29:BE:2F:23_-82,,,,
3458,BC:6A:29:BE:31:57_-91,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:F6:65_-74,,,,,,,,
3459,6C:EC:EB:1F:F4:46_-71,7C:66:9D:7B:2B:9F_-77,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F4:74_-74,,,,,,,,
3460,BC:6A:29:BE:2F:23_-87,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:31:57_-90,6C:EC:EB:1F:FD:9B_-85,,,,,,,,
3461,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-76,,,,,,,,,
3462,6C:EC:EB:1F:F6:24_-75,BC:6A:29:BE:31:57_-97,6C:EC:EB:1F:F6:24_-74,BC:6A:29:BE:2F:23_-79,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F6:55_-96,6C:EC:EB:1F:F6:26_-92,,,,,
3463,6C:EC:EB:1F:F6:76_-91,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:29:FB_-90,,,,,,,,,
3464,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,
3465,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F6:76_-66,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:F6:76_-67,6C:EC:EB:1F:F6:65_-65,,,,,,,
3466,6C:EC:EB:1F:F6:26_-94,,,,,,,,,,,
3467,7C:66:9D:7B:29:FB_-83,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:46_-82,,,,,,,,
3468,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:76_-81,7C:66:9D:7B:2B:9F_-63,,,,,,,,
3469,BC:6A:29:BE:31:57_-58,,,,,,,,,,,
3470,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:F4:74_-72,7C:66:9D:7B:2B:9F_-66,,,,,,,,
3471,BC:6A:29:BE:2F:76_-64,BC:6A:29:BE:31:57_-86,,,,,,,,,,
3472,7C:66:9D:7B:2B:90_-88,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FB_-83,,,,,,,
3473,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:FD:83_-79,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:2B:9F_-82,,,,,,,
3474,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FA_-77,,,,,,,,,
3475,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F6:76_-97,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:F6:76_-96,7C:66:9D:7B:2B:9F_-84,,,,,,,
3476,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:F6:65_-71,,,,,,,,,,
3477,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F6:24_-83,,,,,,,,,,
3478,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F4:46_-88,,,,,,,,,
3479,6C:EC:EB:1F:F6:65_-57,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:26_-74,,,,,,,,,
3480,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F6:26_-80,,,,,,,,,,
3481,BC:6A:29:BE:2F:76_-65,,,,,,,,,,,
3482,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:2F:76_-85,,,,,,,,,,
3483,6C:EC:EB:1F:F6:55_-94,6C:EC:EB:1F:FD:9B_-99,BC:6A:29:BE:31:57_-86,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F6:55_-89,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:F6:55_-93,6C:EC:EB:1F:FB:B0_-93,6C:EC:EB:1F:F6:26_-90,,,
3484,,,,,,,,,,,,
3485,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:26_-85,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:2D_-90,6C:EC:EB:1F:F6:15_-85,6C:EC:EB:1F:F6:26_-86,BC:6A:29:BE:31:57_-85,,,
3486,,,,,,,,,,,,
3487,,,,,,,,,,,,
3488,7C:66:9D:7B:29:FB_-89,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-74,BC:6A:29:BE:31:57_-90,6C:EC:EB:1F:FD:83_-66,,,,,,,
3489,7C:66:9D:7B:29:FA_-66,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:2F:76_-72,,,,,,,,,
3490,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F6:24_-86,,,,,,,,,
3491,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F6:24_-94,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:26_-90,7C:66:9D:7B:2B:9F_-78,,,,,,
3492,6C:EC:EB:1F:F6:76_-88,,,,,,,,,,,
3493,6C:EC:EB:1F:F6:24_-94,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:74_-65,,,,,,,,
3494,7C:66:9D:7B:2B:90_-80,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:76_-86,,,,,,,
3495,6C:EC:EB:1F:FD:9B_-80,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:9F_-88,6C:EC:EB:1F:FB:B0_-96,7C:66:9D:7B:2B:9F_-88,,,,,,,
3496,6C:EC:EB:1F:F6:76_-80,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,
3497,7C:66:9D:7B:29:FA_-68,BC:6A:29:BE:31:57_-60,,,,,,,,,,
3498,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FB_-72,,,,,,,,,,
3499,,,,,,,,,,,,
3500,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:31:57_-69,7C:66:9D:7B:2B:90_-71,,,,,,,,
3501,6C:EC:EB:1F:F6:15_-76,,,,,,,,,,,
3502,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,
3503,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:26_-91,,,,,,,,,,
3504,6C:EC:EB:1F:F4:74_-76,7C:66:9D:7B:2B:9F_-85,7C:66:9D:7B:2B:9F_-86,,,,,,,,,
3505,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F4:74_-82,,,,,,,,,
3506,BC:6A:29:BE:2F:76_-84,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:2F:76_-84,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-77,,,,,,
3507,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:31:57_-86,,,,,,,,,,
3508,6C:EC:EB:1F:F4:46_-72,,,,,,,,,,,
3509,,,,,,,,,,,,
3510,7C:66:9D:7B:2B:90_-84,BC:6A:29:BE:31:57_-85,7C:66:9D:7B:2D:4A_-70,,,,,,,,,
3511,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F4:74_-66,,,,,,,
3512,7C:66:9D:7B:2B:9F_-66,BC:6A:29:BE:2F:23_-86,,,,,,,,,,
3513,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F4:46_-78,7C:66:9D:7B:2B:90_-90,6C:EC:EB:1F:F6:65_-59,7C:66:9D:7B:29:FB_-91,,,,,
3514,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-59,,,,,,,,,,
3515,6C:EC:EB:1F:F4:74_-84,7C:66:9D:7B:2B:9F_-84,,,,,,,,,,
3516,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:26_-71,,,,,,,,,,
3517,,,,,,,,,,,,
3518,6C:EC:EB:1F:F4:46_-85,,,,,,,,,,,
3519,6C:EC:EB:1F:F6:65_-84,BC:6A:29:BE:2F:23_-64,,,,,,,,,,
3520,BC:6A:29:BE:31:57_-82,6C:EC:EB:1F:F4:4F_-92,6C:EC:EB:1F:FB:C7_-91,,,,,,,,,
3521,BC:6A:29:BE:2F:76_-78,BC:6A:29:BE:2F:76_-81,BC:6A:29:BE:2F:76_-82,,,,,,,,,
3522,BC:6A:29:BE:31:57_-83,BC:6A:29:BE:31:57_-83,,,,,,,,,,
3523,BC:6A:29:BE:31:57_-91,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:26_-83,,,,,,,,,
3524,6C:EC:EB:1F:F4:46_-88,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F4:74_-60,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:46_-86,,,,,,
3525,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,,,,
3526,6C:EC:EB:1F:F6:65_-83,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
3527,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FB_-75,6C:EC:EB:1F:F6:55_-94,,,,,,,,
3528,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2B:90_-76,,,,,,,,,
3529,6C:EC:EB:1F:F6:65_-92,6C:EC:EB:1F:F4:74_-65,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:F6:65_-92,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:65_-91,6C:EC:EB:1F:F6:24_-87,7C:66:9D:7B:2B:9F_-63,,,,
3530,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FA_-62,BC:6A:29:BE:2F:76_-75,7C:66:9D:7B:2B:90_-75,,,,,,,,
3531,7C:66:9D:7B:2D:4A_-68,BC:6A:29:BE:2F:76_-67,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:31:57_-74,,,,,,,,
3532,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F6:26_-77,,,,,,,,,
3533,6C:EC:EB:1F:F6:24_-88,,,,,,,,,,,
3534,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:2B:9F_-70,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F6:24_-84,,,,,,,,
3535,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:31:57_-59,,,,,,,,,
3536,BC:6A:29:BE:2F:76_-84,6C:EC:EB:1F:F6:55_-94,,,,,,,,,,
3537,BC:6A:29:BE:31:57_-90,,,,,,,,,,,
3538,6C:EC:EB:1F:F4:74_-85,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,
3539,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:65_-70,,,,,,,
3540,6C:EC:EB:1F:F6:65_-90,6C:EC:EB:1F:F6:65_-91,7C:66:9D:7B:2B:90_-73,,,,,,,,,
3541,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F6:65_-81,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
3542,,,,,,,,,,,,
3543,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:76_-84,,,,,,,,,,
3544,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F4:74_-78,BC:6A:29:BE:2F:23_-68,7C:66:9D:7B:29:FB_-79,6C:EC:EB:1F:F6:15_-94,,,,,
3545,6C:EC:EB:1F:FD:9B_-81,7C:66:9D:7B:2B:90_-78,,,,,,,,,,
3546,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:46_-75,,,,,,,,,,
3547,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,
3548,7C:66:9D:7B:2B:9F_-79,7C:66:9D:7B:29:FB_-80,,,,,,,,,,
3549,BC:6A:29:BE:2F:23_-68,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,
3550,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:FD:83_-64,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:FD:83_-66,,,,,,
3551,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:24_-81,,,,,,,,,,
3552,6C:EC:EB:1F:FD:83_-75,,,,,,,,,,,
3553,7C:66:9D:7B:2B:90_-64,7C:66:9D:7B:29:FB_-73,,,,,,,,,,
3554,6C:EC:EB:1F:F4:74_-88,,,,,,,,,,,
3555,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-68,,,,,,
3556,6C:EC:EB:1F:FD:83_-90,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:74_-71,7C:66:9D:7B:29:FB_-90,,,,,,,,
3557,7C:66:9D:7B:2B:9F_-86,7C:66:9D:7B:2B:9F_-85,6C:EC:EB:1F:F4:74_-57,7C:66:9D:7B:2B:9F_-86,,,,,,,,
3558,6C:EC:EB:1F:FD:83_-90,BC:6A:29:BE:2F:76_-88,,,,,,,,,,
3559,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:2F:23_-67,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:29:FB_-75,6C:EC:EB:1F:F6:65_-79,,,,,,,
3560,BC:6A:29:BE:2F:23_-67,,,,,,,,,,,
3561,7C:66:9D:7B:29:FB_-81,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F4:46_-86,,,,,,,,
3562,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F4:74_-72,7C:66:9D:7B:29:FB_-97,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:26_-84,,,,,
3563,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:F6:65_-60,7C:66:9D:7B:29:FB_-89,,,,,,,,
3564,7C:66:9D:7B:2B:90_-80,7C:66:9D:7B:29:FA_-72,,,,,,,,,,
3565,6C:EC:EB:1F:F6:24_-83,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F4:74_-80,,,,,,,,
3566,7C:66:9D:7B:2D:4A_-88,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:2D:4A_-88,BC:6A:29:BE:2F:76_-78,,,,,,,,
3567,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:29:FA_-70,6C:EC:EB:1F:F6:26_-96,,,,,,,,
3568,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:74_-78,,,,,,,
3569,6C:EC:EB:1F:F6:26_-84,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:FD:83_-78,,,,,,,,
3570,7C:66:9D:7B:2D:4A_-61,BC:6A:29:BE:2F:76_-63,,,,,,,,,,
3571,7C:66:9D:7B:2B:9F_-83,,,,,,,,,,,
3572,6C:EC:EB:1F:FD:83_-75,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,
3573,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-80,,,,,,,,
3574,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,
3575,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:FD:83_-84,7C:66:9D:7B:29:FB_-81,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:24_-84,7C:66:9D:7B:2B:9F_-67,,,,,,
3576,,,,,,,,,,,,
3577,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:55_-90,7C:66:9D:7B:2B:90_-81,,,,,,,,
3578,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F4:74_-93,6C:EC:EB:1F:F6:65_-61,,,,,,,,,
3579,6C:EC:EB:1F:FB:96_-97,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F6:24_-83,,,,,,,,,
3580,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:24_-86,,,,,,,,,
3581,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:76_-63,,,,,,,,,
3582,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:F6:26_-89,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:2B:90_-72,,,,,,,,
3583,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F6:65_-90,,,,,,,,,
3584,6C:EC:EB:1F:F4:46_-86,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:2B:9F_-68,BC:6A:29:BE:2F:23_-65,BC:6A:29:BE:2F:23_-65,,,,,,
3585,6C:EC:EB:1F:FD:83_-79,,,,,,,,,,,
3586,7C:66:9D:7B:2D:4A_-63,BC:6A:29:BE:31:57_-94,BC:6A:29:BE:2F:76_-57,,,,,,,,,
3587,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FA_-63,,,,,,,,,
3588,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-75,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-76,BC:6A:29:BE:2F:23_-60,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F4:74_-87,6C:EC:EB:1F:F6:76_-87,,,
3589,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:65_-88,,,,,,,,,,
3590,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,
3591,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:F6:65_-93,6C:EC:EB:1F:F4:74_-64,,,,,,,,,
3592,7C:66:9D:7B:2D:4A_-78,BC:6A:29:BE:2F:76_-67,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:2D:4A_-78,,,,,,,
3593,6C:EC:EB:1F:F6:65_-92,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:F4:74_-69,,,,,,,
3594,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,
3595,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:2B:90_-73,,,,,,,,,
3596,6C:EC:EB:1F:F4:46_-72,,,,,,,,,,,
3597,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:26_-97,6C:EC:EB:1F:F6:76_-78,,,,,,,,
3598,6C:EC:EB:1F:F6:24_-77,6C:EC:EB:1F:F6:76_-90,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:65_-91,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:FD:83_-78,,,,,
3599,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:F6:65_-77,,,,,,,,
3600,,,,,,,,,,,,
3601,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,,
3602,7C:66:9D:7B:29:FA_-75,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2D:4A_-56,,,,,,,,,
3603,7C:66:9D:7B:2D:4A_-89,,,,,,,,,,,
3604,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,
3605,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:26_-86,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F4:46_-75,,,,,,
3606,BC:6A:29:BE:2F:76_-67,7C:66:9D:7B:2D:4A_-78,7C:66:9D:7B:29:FA_-84,,,,,,,,,
3607,BC:6A:29:BE:2F:76_-84,,,,,,,,,,,
3608,BC:6A:29:BE:31:57_-83,7C:66:9D:7B:29:FB_-71,6C:EC:EB:1F:F4:4F_-91,,,,,,,,,
3609,7C:66:9D:7B:29:FB_-64,BC:6A:29:BE:2F:23_-61,6C:EC:EB:1F:F6:65_-93,7C:66:9D:7B:29:FA_-77,,,,,,,,
3610,7C:66:9D:7B:2B:9F_-82,,,,,,,,,,,
3611,BC:6A:29:BE:2F:76_-79,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FA_-59,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:2F:76_-79,,,,,,
3612,,,,,,,,,,,,
3613,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,
3614,6C:EC:EB:1F:FD:9B_-80,7C:66:9D:7B:2B:90_-72,6C:EC:EB:1F:FD:9B_-78,,,,,,,,,
3615,6C:EC:EB:1F:FD:9B_-92,,,,,,,,,,,
3616,,,,,,,,,,,,
3617,BC:6A:29:BE:2F:76_-89,BC:6A:29:BE:2F:23_-94,,,,,,,,,,
3618,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:FB:96_-91,,,,,,,,,,
3619,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,,,,,,,,,
3620,BC:6A:29:BE:2F:23_-67,6C:EC:EB:1F:F4:46_-83,BC:6A:29:BE:2F:23_-67,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:26_-91,,,,,,
3621,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,
3622,7C:66:9D:7B:29:FB_-74,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:55_-67,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:15_-79,6C:EC:EB:1F:F6:24_-88,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:F6:15_-79,,
3623,6C:EC:EB:1F:F6:76_-81,,,,,,,,,,,
3624,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:76_-82,,,,,,,,,,
3625,BC:6A:29:BE:2F:76_-61,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,
3626,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:24_-75,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F4:46_-80,,,,,,,,
3627,6C:EC:EB:1F:F6:26_-96,6C:EC:EB:1F:F6:26_-87,BC:6A:29:BE:31:57_-96,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:76_-79,,,,,,,
3628,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,
3629,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,
3630,,,,,,,,,,,,
3631,,,,,,,,,,,,
3632,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:15_-97,7C:66:9D:7B:2B:90_-84,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-96,,,,,,,
3633,6C:EC:EB:1F:FD:83_-87,7C:66:9D:7B:2B:90_-76,6C:EC:EB:1F:F6:26_-90,7C:66:9D:7B:29:FA_-63,,,,,,,,
3634,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:2F:76_-86,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:31:57_-54,7C:66:9D:7B:29:FA_-74,,,,,,,
3635,6C:EC:EB:1F:F4:74_-93,6C:EC:EB:1F:F6:15_-91,,,,,,,,,,
3636,6C:EC:EB:1F:F6:65_-59,7C:66:9D:7B:29:FB_-85,6C:EC:EB:1F:FD:83_-64,,,,,,,,,
3637,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F6:24_-80,,,,,,,,,
