reference_tag,coordinate_x,coordinate_y,cluster_tag,direction_tag,6C:EC:EB:1F:FB:96,6C:EC:EB:1F:F4:4F,6C:EC:EB:1F:F8:E8,6C:EC:EB:1F:FB:C7,6C:EC:EB:1F:FD:9B,20:CD:39:7D:42:D1,6C:EC:EB:1F:FB:B0,6C:EC:EB:1F:FD:8E,6C:EC:EB:1F:F4:46,6C:EC:EB:1F:F4:74,6C:EC:EB:1F:F6:24,6C:EC:EB:1F:FD:83,6C:EC:EB:1F:F6:26,6C:EC:EB:1F:F6:65,6C:EC:EB:1F:F6:76,6C:EC:EB:1F:F6:55,6C:EC:EB:1F:F6:15,6C:EC:EB:1F:F6:2D,7C:66:9D:7B:2B:9F,BC:6A:29:BE:2F:23,7C:66:9D:7B:29:FB,7C:66:9D:7B:2B:90,BC:6A:29:BE:31:57,7C:66:9D:7B:29:FA,BC:6A:29:BE:2F:76,7C:66:9D:7B:2D:4A
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-93.0,-92.2,-78.0,-75.0,-128.0,-94.5,-128.0,-128.0,-128.0,-128.0,-128.0,-65.5,-73.0,-128.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-75.5,-84.0,-77.5,-128.0,-128.0,-76.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128,-128.0,-75.0,-128.0,-128.0,-128.0,-77.0,-73.75,-80.0,-92.0,-87.0,-74.0,-62.0,-72.0,-128.0,-128.0,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-91.0,-128.0,-128.0,-128,-128.0,-75.66666666666667,-78.0,-76.5,-91.0,-79.0,-74.0,-88.5,-128.0,-93.0,-65.25,-61.0,-73.5,-88.0,-128.0,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-78.0,-80.0,-81.33333333333333,-72.0,-79.33333333333333,-84.0,-76.0,-128.0,-128.0,-128.0,-83.0,-80.0,-128.0,-128.0,-95.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-87.33333333333331,-72.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-85.75,-87.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-66.5,-69.5,-76.75,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-91.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-95.0,-84.0,-86.66666666666669,-95.0,-94.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-70.0,-72.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-90.5,-87.0,-74.5,-72.0,-70.0,-95.0,-83.33333333333333,-88.0,-128.0,-128.0,-81.5,-76.0,-74.5,-76.66666666666667,-128.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-91.0,-128.0,-128.0,-87.5,-73.0,-128.0,-90.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-66.4,-69.6,-76.5,-80.33333333333333,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-76.0,-84.0,-77.0,-86.0,-128.0,-76.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.66666666666667,-60.8,-83.0,-78.0,-83.0,-86.5,-82.66666666666667,-128.0,-128.0,-128.0,-81.0,-81.0,-128.0,-87.0,-128.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-93.0,-76.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-76.33333333333333,-80.0,-76.0,-79.75,-128.0,-128.0
13,10.474,1.181,12,1,-88.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-90.0,-89.5,-92.0,-128.0,-128.0,-81.5,-89.0,-83.0,-128.0,-67.33333333333333,-59.5,-76.66666666666667,-84.66666666666667,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-75.0,-76.0,-83.0,-71.0,-80.0,-71.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0,-88.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-86.0,-76.25,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-96.0,-128.0,-128.0,-128.0,-73.5,-80.33333333333333,-75.5,-80.2,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-81.33333333333333,-77.0,-72.25,-75.33333333333333,-128.0,-82.0,-83.0,-128.0,-128.0,-128.0,-78.33333333333333,-61.0,-77.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-75.25,-82.0,-77.0,-88.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-76.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-83.66666666666667,-84.75,-128.0,-76.0,-80.5,-72.66666666666667,-70.0,-128.0,-128.0,-128.0,-65.66666666666667,-86.0,-92.0,-128.0,-128.0,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-77.0,-128.0,-75.0,-91.5,-71.4,-72.0,-89.5,-128.0,-128.0,-76.0,-83.0,-128.0,-90.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.0,-66.8,-58.0,-68.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-75.25,-75.75,-86.0,-78.0,-86.0,-84.0,-76.0,-128.0,-128.0,-128.0,-69.75,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-89.5,-89.0,-91.33333333333331,-128.0,-128.0,-82.25,-77.0,-128.0,-128.0,-128.0,-62.8,-62.5,-69.8,-74.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-69.5,-72.5,-92.25,-128.0,-92.0,-84.33333333333333,-128.0,-128.0,-128.0,-128.0,-70.25,-85.0,-89.0,-128.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-88.0,-87.0,-70.33333333333333,-71.25,-67.5,-75.0,-80.33333333333333,-86.0,-91.0,-128.0,-128.0,-80.66666666666667,-73.5,-76.0,-90.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-92.5,-128.0,-128.0,-128.0,-77.0,-128.0,-128.0,-128.0,-62.0,-63.6,-66.0,-75.33333333333333,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.0,-79.2,-67.0,-72.0,-76.0,-128.0,-73.5,-91.0,-128.0,-128.0,-75.5,-76.2,-80.5,-84.0,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-84.0,-90.0,-128.0,-128.0,-128.0,-79.33333333333333,-70.0,-57.5,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-75.33333333333333,-84.0,-76.25,-88.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-79.0,-128.0,-128.0,-128,-128.0,-128.0,-85.0,-78.5,-128.0,-128.0,-128.0,-80.0,-128.0,-88.0,-128.0,-73.33333333333333,-72.0,-80.4,-89.0,-85.66666666666667,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.0,-70.4,-68.66666666666667,-74.8
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-128.0,-70.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-65.2,-74.33333333333333,-78.33333333333333,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.8,-72.0,-128.0,-84.0,-128.0,-85.5,-82.5,-128.0,-128.0,-128.0,-71.0,-83.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-74.8,-82.0,-77.33333333333333,-87.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-76.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-91.5,-92.66666666666669,-128.0,-128.0,-128.0,-81.66666666666667,-128.0,-128.0,-128.0,-128.0,-71.0,-71.2,-88.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-96.0,-86.0,-68.8,-71.0,-65.5,-74.5,-81.0,-89.5,-128.0,-128.0,-128.0,-82.5,-73.5,-73.5,-92.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-79.0,-69.5,-57.5,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-77.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-88.33333333333331,-128.0,-128.0,-80.0,-128.0,-128.0,-128.0,-66.0,-61.2,-80.0,-85.5,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-90.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.5,-88.5,-88.75,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-95.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-84.25,-87.0,-79.0,-70.5,-85.0,-87.0,-88.75,-92.5,-86.0,-92.0,-66.4,-64.0,-64.75,-84.5,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-86.5,-87.0,-91.0,-74.6,-70.75,-76.66666666666667,-84.0,-128.0,-128.0,-128.0,-88.0,-83.0,-83.0,-128.0,-90.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-86.33333333333331,-86.5,-74.5,-72.0,-76.66666666666667,-84.0,-128.0,-128.0,-128.0,-91.0,-128.0,-81.0,-128.0,-128.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-90.0,-128.0,-128.0,-74.0,-88.66666666666669,-57.0,-82.5,-95.75,-128.0,-128.0,-92.0,-68.0,-83.5,-78.0,-94.0,-128.0,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.5,-80.0,-82.66666666666667,-70.0,-128.0,-70.0,-82.5,-128.0,-128.0,-128.0,-85.0,-72.4,-88.6,-92.66666666666669,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-92.5,-65.8,-57.0,-70.2
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-76.33333333333333,-60.6,-128.0,-56.33333333333334,-81.66666666666667,-90.0,-128.0,-128.0,-128.0,-63.6,-128.0,-74.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128,-128.0,-128.0,-85.0,-87.0,-128.0,-128.0,-128.0,-73.2,-86.0,-83.0,-128.0,-83.75,-86.0,-67.0,-75.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-75.0,-82.0,-76.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-93.5,-78.0,-71.25,-64.66666666666667,-73.33333333333333,-79.0,-73.75
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-75.0,-70.0,-57.33333333333334,-128.0,-128.0,-128.0
5,13.253,7.5539999999999985,4,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-83.5,-84.5,-128.0,-74.5,-89.0,-82.2,-79.66666666666667,-128.0,-128.0,-128.0,-128.0,-84.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-97.0,-128.0,-128.0,-128.0,-80.0,-78.0,-128.0,-76.25,-95.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-96.0,-128.0,-128.0,-128,-80.0,-86.0,-70.6,-60.0,-83.5,-55.75,-67.0,-88.0,-96.0,-128.0,-76.0,-76.0,-81.0,-78.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.66666666666667,-61.25,-82.5,-83.5,-86.8,-93.66666666666669,-81.8,-128.0,-128.0,-128.0,-80.75,-80.5,-128.0,-87.0,-91.5,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-91.5,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-74.0,-87.0,-128.0,-128.0,-85.33333333333333,-82.0,-67.4,-75.5,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-67.0,-58.25,-68.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-78.5,-80.0,-63.5,-78.0,-58.33333333333334,-74.5,-87.0,-128.0,-128.0,-79.0,-69.5,-128.0,-128.0,-87.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.4,-72.6,-128.0,-128.0,-128.0,-128.0,-81.33333333333333,-128.0,-128.0,-128.0,-70.8,-83.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-92.0,-65.75,-57.0,-71.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-77.0,-85.0,-81.0,-72.0,-128.0,-80.0,-75.0,-128.0,-128.0,-128.0,-128.0,-80.0,-95.0,-128.0,-128.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-96.0,-70.0,-72.66666666666667,-70.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-94.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.75,-81.0,-72.75,-65.25,-65.8,-74.0,-81.4
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-90.0,-79.0,-75.5,-128.0,-93.0,-128.0,-128.0,-91.0,-128.0,-128.0,-66.25,-72.0,-128.0,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-82.5,-79.0,-69.0,-77.0,-94.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-86.75,-128.0,-128.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-80.0,-76.5,-60.0,-78.0,-56.2,-128.0,-128.0,-128.0,-128.0,-82.0,-64.0,-83.0,-71.0,-90.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128.0,-86.0,-128.0,-128.0,-128.0,-128.0,-79.33333333333333,-69.2,-57.4,-79.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-90.0,-80.0,-84.0,-80.0,-128.0,-70.6,-71.75,-128.0,-128.0,-128.0,-79.0,-84.0,-128.0,-90.0,-128.0,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-88.0,-95.5,-89.4,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.0,-128.0,-128.0,-90.66666666666669,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-75.0,-81.6,-128.0,-64.0,-74.0,-59.25,-78.4,-128.0,-128.0,-128.0,-78.0,-69.0,-79.5,-82.0,-128.0,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.75,-87.0,-82.25,-72.66666666666667,-75.2,-82.75,-77.6,-128.0,-128.0,-128.0,-83.5,-81.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-81.0,-128.0,-81.66666666666667,-73.5,-75.0,-81.5,-76.25,-128.0,-128.0,-128.0,-82.0,-82.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-83.0,-74.2,-69.8,-128.0,-128.0,-80.0,-74.0,-80.75,-128.0,-128.0,-73.0,-62.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-91.0,-128.0,-128.0,-92.0,-128,-128.0,-128.0,-88.0,-128.0,-89.0,-128.0,-128.0,-128.0,-90.0,-128.0,-75.0,-68.0,-60.25,-78.0,-88.66666666666669,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.66666666666667,-60.75,-88.0,-81.0,-85.0,-92.0,-79.75,-128.0,-128.0,-128.0,-81.0,-82.0,-128.0,-88.0,-90.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.5,-72.0,-128.0,-128.0,-128.0,-128.0,-81.5,-128.0,-128.0,-128.0,-71.0,-81.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.0,-72.33333333333333,-82.0,-76.0,-85.0,-71.0,-75.0,-128.0,-128.0,-90.0,-70.0,-73.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.6,-63.0,-76.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-93.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-79.5,-69.0,-57.5,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-73.0,-85.66666666666667,-85.0,-128.0,-84.0,-87.0,-67.25,-75.66666666666667,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.0,-128.0,-77.0,-75.66666666666667,-84.0,-82.75,-75.0,-128.0,-128.0,-128.0,-72.4,-62.0,-82.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.0,-77.4,-63.0,-76.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-66.0,-57.0,-70.6
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.5,-60.5,-82.0,-83.0,-85.25,-87.0,-79.75,-128.0,-128.0,-128.0,-80.0,-79.2,-128.0,-86.0,-90.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-89.0,-94.5,-81.5,-72.75,-88.0,-58.0,-82.0,-128.0,-128.0,-128.0,-90.75,-69.0,-83.0,-80.0,-90.5,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.5,-78.0,-77.0,-72.5,-128.0,-58.0,-82.75,-128.0,-128.0,-128.0,-92.5,-69.0,-128.0,-80.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-74.5,-73.5,-80.0,-84.0,-79.5,-76.0,-128.0,-128.0,-128.0,-70.66666666666667,-128.0,-128.0,-88.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-86.75,-83.25,-75.5,-70.6,-78.0,-83.0,-97.0,-128.0,-128.0,-93.66666666666669,-84.75,-81.25,-128.0,-91.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.0,-128,-128.0,-128.0,-128.0,-90.0,-93.5,-128.0,-128.0,-80.5,-89.0,-128.0,-128.0,-66.0,-60.5,-76.2,-84.5,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.0,-60.0,-81.5,-79.0,-94.0,-90.0,-79.0,-128.0,-128.0,-128.0,-80.0,-84.0,-94.0,-87.0,-128.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-86.5,-69.2,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-87.0,-92.0,-128.0,-128.0,-82.0,-90.0,-128.0,-91.0,-75.0,-67.5,-77.25,-72.0,-91.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-87.0,-128.0,-128.0,-128,-89.0,-90.5,-78.5,-75.5,-128.0,-128.0,-128.0,-92.0,-91.0,-94.0,-85.5,-66.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
